"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-08-16","96.5",-1.53461130971681,7.02773710938507,"Justin Verlander",543257,434378,"field_out","hit_into_play",,,,,9,"Robbie Grossman lines out to center fielder George Springer.  ","R","L","R","OAK","HOU","X",8,"line_drive",3,2,2019,-0.81337782716267,1.70074561944444,0.32956519993774,1.84736575951086,"null","null","null",1,6,"Bot","109.05","48.99",,,"455139",,"190817_035653",6.71288031440241,-139.966466617016,-11.8936777569744,-12.02196066699,30.1424608650195,-7.72249230814959,3.0878469619342006,1.5264872281760837,"351","98.6","19.6",95.8,"2502",5.9,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.5510773282479,"0.400","0.499","0.00",1,0,0,5,45,"6","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2019-08-16","89.1",-1.76560024956605,6.98473167513805,"Justin Verlander",543257,434378,"null","ball",,,,,14,"null","R","L","R","OAK","HOU","B","null","null",2,2,2019,0.485133441348647,0.74920374033045,1.0225213697589,1.2968757273667,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035618",5.78894894363885,-129.409314958977,-9.40070664201301,4.24583708625028,25.3151520009761,-22.2552472195646,3.112343921008854,1.550419242336993,"null","null","null",88.4,"2671",5.8,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.662668304309,"null","null","null","null","null","null","null",45,"5","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"CH","2019-08-16","85.3",-1.94626774298526,6.82941804097324,"Justin Verlander",543257,434378,"null","called_strike",,,,,9,"null","R","L","R","OAK","HOU","S","null","null",2,1,2019,-1.27883076608221,1.09593305570795,0.70597043245532,1.54141699346505,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035556",8.71676170121965,-123.660550611567,-8.25799959399371,-14.6858903118079,22.7304293617769,-19.6529548193596,3.2100000000022604,1.618600795545646,"null","null","null",85,"1894",6.1,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.3897080074295,"null","null","null","null","null","null","null",45,"4","Changeup",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2019-08-16","88.7",-1.8034766211934,6.9660706025484,"Justin Verlander",543257,434378,"null","ball",,,,,14,"null","R","L","R","OAK","HOU","B","null","null",1,1,2019,0.418904051828132,0.498096209015235,1.47496408365292,2.12221609580711,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035537",7.08048409145994,-128.95042086986,-6.77432974848693,3.27262578221623,24.2794753986525,-25.6450684334272,3.210000000011714,1.5747422014034846,"null","null","null",88.1,"2499",5.7,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.7634738611544,"null","null","null","null","null","null","null",45,"3","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","94.5",-1.64242852728207,7.02316020829108,"Justin Verlander",543257,434378,"null","foul",,,,,5,"null","R","L","R","OAK","HOU","S","null","null",1,0,2019,-0.900406568204798,1.5276620248769,-0.17357983924725,2.1596550945193,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035512",5.84448782236123,-137.338551551796,-10.4636200796962,-12.6679405557934,26.4634625575976,-10.7579964999316,3.120718187530116,1.5600000000157195,"null","null","null",95.2,"2515",6.4,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.0511694997332,"null","null","null","null","null","null","null",45,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","94.8",-1.55413561739123,7.09129946219559,"Justin Verlander",543257,434378,"null","ball",,,,,13,"null","R","L","R","OAK","HOU","B","null","null",0,0,2019,-0.843314392391103,1.58218479917624,-0.0499144112969312,1.45716712925696,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035454",5.74485991367316,-137.571456995874,-12.4876627216854,-11.8016850515565,26.6114318840854,-9.90284595800212,3.162757903789725,1.5870353472067755,"null","null","null",94.6,"2482",6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.4614661335924,"null","null","null","null","null","null","null",45,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","93.7",-1.65934289819964,7.01360517173612,"Justin Verlander",543760,434378,"home_run","hit_into_play_score",,,,,6,"Marcus Semien homers (20) on a fly ball to center field.  ","R","R","R","OAK","HOU","X","null","fly_ball",2,0,2019,-0.948924857408933,1.75128910764813,0.475211858890641,2.59262832707132,"null","null","null",1,6,"Bot","156.36","31.09",,,"455139",,"190817_035359",7.63929019494712,-136.034574298821,-9.55547719650857,-13.548243767082,30.6650024836486,-8.40530310966012,3.3499999999992447,1.6867490026065326,"403","103.1","31.2",93.8,"2645",6.5,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",53.9723147125642,"0.828","1.575","2.00",1,0,3,6,44,"3","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2019-08-16","87.0",-1.87159031954497,7.02367080787146,"Justin Verlander",543760,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",1,0,2019,-0.151652597619745,0.838496403087523,1.31243053258716,1.41222900424232,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035331",7.92601979789272,-126.371040633289,-9.03326650486619,-3.01784602575598,22.0167741739383,-21.7368674990964,3.3499999999983707,1.6694688175656083,"null","null","null",87.3,"2499",6.3,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.2374253605565,"null","null","null","null","null","null","null",44,"2","Slider",1,2,1,2,2,1,1,2,"Standard","Standard"
"FF","2019-08-16","93.5",-1.66307497547412,7.11933906162716,"Justin Verlander",543760,434378,"null","ball",,,,,11,"null","R","R","R","OAK","HOU","B","null","null",0,0,2019,-1.35716828041978,1.26910510380655,-1.15148149233175,2.89926064923045,"null","null","null",1,6,"Bot","null","null",,,"455139",,"190817_035308",4.2186495569487,-135.89366532741,-7.81868931840133,-17.4838626501561,28.7464099130084,-15.2349637022845,3.306479962182081,1.7076017884605932,"null","null","null",92.9,"2449",5.9,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.6035210755582,"null","null","null","null","null","null","null",44,"1","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2019-08-16","86.7",-1.76278718962258,7.09590555813886,"Justin Verlander",543302,434378,"field_out","hit_into_play",,,,,9,"Chris Herrmann grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","L","R","OAK","HOU","X",4,"ground_ball",0,2,2019,0.356250837222692,0.738809837339388,0.576316081720261,1.78006041228533,"null","null","null",0,6,"Bot","159.74","147.35",,,"455139",,"190817_035235",4.82512170222156,-126.009456355924,-7.95498811353254,2.89231343416929,22.4184623828322,-23.195098721666,3.3951403837980116,1.689999999996246,"110","98.0","7.7",86.2,"2603",5.8,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.7448709419744,"0.625","0.568","0.00",1,0,0,4,43,"3","Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2019-08-16","93.3",-1.74611003054361,7.08248027257426,"Justin Verlander",543302,434378,"null","foul",,,,,6,"null","R","L","R","OAK","HOU","S","null","null",0,1,2019,-0.974605281507932,1.9206156421444,0.359512570144607,2.47123694655465,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190817_035202",7.46640204828922,-135.401467621595,-10.1956109384182,-13.4140704549775,27.2502440454352,-6.86295358474766,3.3473808306114705,1.6900000000087019,"null","null","null",92.9,"2552",6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.4935889949939,"null","null","null","null","null","null","null",43,"2","4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2019-08-16","93.6",-1.57178511348613,7.11988616782712,"Justin Verlander",543302,434378,"null","called_strike",,,,,7,"null","R","L","R","OAK","HOU","S","null","null",0,0,2019,-1.18127022641812,1.79533796704265,-0.649217310496955,2.14512634490682,"null","null","null",0,6,"Bot","null","null",,,"455139",,"190817_035139",4.89641542627558,-135.710548628687,-10.8425221918126,-15.4632023954245,29.9488386812707,-8.15923909038032,3.3849801182199677,1.7485912547949987,"null","null","null",92.7,"2590",5.9,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.5508797844397,"null","null","null","null","null","null","null",43,"1","4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"SL","2019-08-16","88.5",-1.74938935982799,7.0599590218298,"Justin Verlander",543377,434378,"field_out","hit_into_play",,,,,6,"Corban Joseph lines out sharply to right fielder Josh Reddick.  ","R","L","R","OAK","HOU","X",9,"line_drive",0,1,2019,0.317659113605749,0.723663090221706,0.279172878746719,2.16212537111101,"null","null","null",2,5,"Bot","183.30","85.94",,,"455139",,"190817_033827",4.25665239826812,-128.682428400592,-7.33681236407702,2.70532069673882,23.6452102476781,-23.0975143491544,3.364104359899894,1.530349229418917,"289","106.4","14.2",88,"2524",5.8,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.7272693417982,"0.688","0.773","0.00",1,0,0,5,36,"2","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-08-16","78.4",-1.92050766834216,6.98837521752654,"Justin Verlander",543377,434378,"null","called_strike",,,,,9,"null","R","L","R","OAK","HOU","S","null","null",0,0,2019,0.477470018716235,-1.20956959212367,0.512415685697457,1.6652595373446,"null","null","null",2,5,"Bot","null","null",,,"455139",,"190817_033804",4.30914565175237,-113.910739748566,-2.47703980259799,3.2024562389093,20.4775745507535,-42.0807931239166,3.377580432706207,1.5617449770702763,"null","null","null",76.6,"2721",5,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",55.4764980523241,"null","null","null","null","null","null","null",36,"1","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2019-08-16","89.3",-1.68683774470694,7.03795641563189,"Justin Verlander",572039,434378,"strikeout","swinging_strike_blocked",,,,,14,"Stephen Piscotty strikes out swinging.  ","R","R","R","OAK","HOU","S",2,"null",0,2,2019,0.547819773340924,0.533509124888233,0.899193473399754,0.570712096053053,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033730",5.18339971636327,-129.581446899712,-10.9286655996328,5.14566340129781,24.5061849818023,-24.3546407189514,3.4808892930628623,1.6200000000059198,"null","null","null",88.8,"2707",5.9,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.5577713584587,"null","null","0.00",1,0,0,"null",35,"3","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-08-16","88.9",-1.85590387239489,6.99802479835221,"Justin Verlander",572039,434378,"null","foul",,,,,12,"null","R","R","R","OAK","HOU","S","null","null",0,1,2019,0.262308460027625,0.535359181686121,1.16912966359532,2.91117958257234,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033710",6.79438910217912,-129.312024349268,-5.09236959263526,1.71430451523805,22.6705271417883,-25.561992678602,3.4742926690677116,1.619999999995283,"271","null","null",88.4,"2755",5.7,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.8450458345446,"null","null","null","null","null","null","null",35,"2","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"CU","2019-08-16","78.8",-1.9190764377457,6.97857186329359,"Justin Verlander",572039,434378,"null","called_strike",,,,,3,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,0.595082443130394,-1.07705290108367,0.676634860356842,2.95969229050943,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033646",4.47586663509857,-114.558992116551,-0.0923138250870046,4.29524679320849,18.9380895302844,-41.5273754979763,3.342233152068733,1.6135403933604735,"null","null","null",77.2,"2705",5,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",55.5212522639943,"null","null","null","null","null","null","null",35,"1","Curveball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-08-16","95.0",-1.5530924206347,7.04266040869321,"Justin Verlander",592192,434378,"home_run","hit_into_play_score",,,,,1,"Mark Canha homers (18) on a fly ball to left center field.  ","R","R","R","OAK","HOU","X","null","fly_ball",2,2,2019,-0.969928820618745,1.74168182659027,-0.494859108271377,2.7902879123242,"null","null","null",1,5,"Bot","51.09","47.33",,,"455139",,"190817_033555",4.98079600429985,-137.994779438434,-9.42474878288335,-13.600291431786,30.8682346808805,-7.84810672552715,3.3014042548105493,1.5500000000043634,"398","103.9","32.8",95.3,"2636",6.6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",53.9120472529195,"0.790","1.520","2.00",1,0,3,6,34,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.9",-1.64258044388744,7.07691214413854,"Justin Verlander",592192,434378,"null","foul_tip",,,,,5,"null","R","R","R","OAK","HOU","S","null","null",2,1,2019,-0.937060126862438,1.84032521361798,0.0131029477127369,2.39324760204523,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033448",6.42562688347108,-137.682633811318,-10.6611895230215,-13.3737673957,31.1390562455777,-6.5674172731818,3.343112027145697,1.5500000000118561,"null","null","null",94.7,"2627",6.4,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.0944696966661,"null","null","null","null","null","null","null",34,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.1",-1.60612872541317,7.08351765620816,"Justin Verlander",592192,434378,"null","called_strike",,,,,9,"null","R","R","R","OAK","HOU","S","null","null",2,0,2019,-0.912783803844575,1.7886130713352,0.486188658627851,1.83478931140607,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033425",7.35372688241974,-136.404169257212,-11.6889347132804,-12.8385747644378,28.7117258410178,-7.81194051893843,3.4499049638409183,1.5834267811639293,"null","null","null",93.4,"2604",6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.4982545995792,"null","null","null","null","null","null","null",34,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.6",-1.60001776206578,6.99794691930868,"Justin Verlander",592192,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",1,0,2019,-0.721995105034819,1.74358240437253,0.954311962299612,2.23259258871671,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033356",8.31108664215538,-137.18136793514,-10.6687107736812,-11.0288307123869,30.0293509255149,-7.79621802173241,3.420409879253139,1.5797486387167048,"null","null","null",94.9,"2584",6.6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",53.8703060144383,"null","null","null","null","null","null","null",34,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-08-16","80.4",-1.88197315274281,7.01982016319252,"Justin Verlander",592192,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",0,0,2019,0.425012578002449,-0.827838810308662,0.881453169114915,1.69973064553387,"null","null","null",1,5,"Bot","null","null",,,"455139",,"190817_033337",5.24899691727843,-116.867492399521,-3.56290701962505,2.83131401167639,20.9574638408487,-39.1376097036595,3.424280795479195,1.6369543286522656,"null","null","null",79.1,"2813",5.3,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",55.1697498130549,"null","null","null","null","null","null","null",34,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.7",-1.76130811398327,7.02887998099738,"Justin Verlander",501981,434378,"strikeout","called_strike",,,,,9,"Khris Davis called out on strikes.  ","R","R","R","OAK","HOU","S",2,"null",0,2,2019,0.139587577357494,0.622080161451743,0.625733316716808,1.79867528675441,"null","null","null",0,5,"Bot","null","null",,,"455139",,"190817_033306",5.43648897120479,-127.49208968259,-7.74922913389256,0.486691697277394,23.8860812289464,-24.233365915895,3.6050275700501224,1.7621729700236877,"null","null","null",87.2,"2596",5.8,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.6548390905777,"null","null","0.00",1,0,0,"null",33,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.3",-1.77684955124626,7.00987527444787,"Justin Verlander",501981,434378,"null","called_strike",,,,,14,"null","R","R","R","OAK","HOU","S","null","null",0,1,2019,0.18577767116,0.572416615727247,0.629408928156418,1.46965228019971,"null","null","null",0,5,"Bot","null","null",,,"455139",,"190817_033242",5.37545046223025,-126.878004400971,-8.32815588678831,1.01317660943503,23.1915840848834,-24.7115117914999,3.451691323236794,1.5911613661804687,"null","null","null",87.1,"2485",6,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.5233163305015,"null","null","null","null","null","null","null",33,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.9",-1.75882811762285,7.00291317025634,"Justin Verlander",501981,434378,"null","swinging_strike",,,,,8,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,-0.242848501263954,0.765101175812235,0.148920326389234,1.75641852924096,"null","null","null",0,5,"Bot","null","null",,,"455139",,"190817_033216",5.12865813997352,-127.808589254931,-8.23559010117664,-3.63707441804677,23.801801626107,-22.3836832060056,3.571936788821695,1.6399999999988282,"null","null","null",88.3,"2658",6.4,566145,434378,"455139","493329","514888","608324","621043","488726","543807","502210",54.1281798179345,"null","null","null","null","null","null","null",33,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
